loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
2018-11-24 14:09:06.610 +0200,1907,1543061345.822728,60.17250898299755,24.81059834363387,0.9516522,7.62,3,5.0,144036.46040625,0.0228271484375,0.09686279296875,-1.011550903320312
2018-11-24 14:09:06.651 +0200,1908,1543061345.822728,60.17250898299755,24.81059834363387,0.9516522,7.62,3,5.0,144036.51995325,0.0371856689453125,0.0935211181640625,-1.016586303710938
2018-11-24 14:09:06.710 +0200,1909,1543061345.822728,60.17250898299755,24.81059834363387,0.9516522,7.62,3,5.0,144036.57949925,0.01324462890625,0.0977325439453125,-1.0101318359375
2018-11-24 14:09:06.770 +0200,1910,1543061345.822728,60.17250898299755,24.81059834363387,0.9516522,7.62,3,5.0,144036.63904625,0.0110626220703125,0.1106719970703125,-0.987579345703125
2018-11-24 14:09:06.840 +0200,1911,1543061345.822728,60.17250898299755,24.81059834363387,0.9516522,7.62,3,5.0,144036.69859225,0.0081939697265625,0.113677978515625,-0.9821319580078124
2018-11-24 14:09:06.889 +0200,1912,1543061345.822728,60.17250898299755,24.81059834363387,0.9516522,7.62,3,5.0,144036.75813925,0.017547607421875,0.1108551025390625,-0.966217041015625
2018-11-24 14:09:06.948 +0200,1913,1543061345.822728,60.17250898299755,24.81059834363387,0.9516522,7.62,3,5.0,144036.81768625,0.0283050537109375,0.1204071044921875,-0.9841156005859376
2018-11-24 14:09:07.008 +0200,1914,1543061345.822728,60.17250898299755,24.81059834363387,0.9516522,7.62,3,5.0,144036.87723225,0.02789306640625,0.122802734375,-0.9895782470703124
2018-11-24 14:09:07.080 +0200,1915,1543061346.822736,60.172539954129775,24.81056967752502,0.9421497999999999,5.43,3,5.0,144036.93677925,0.00836181640625,0.115631103515625,-0.9744873046875
2018-11-24 14:09:07.127 +0200,1916,1543061346.822736,60.172539954129775,24.81056967752502,0.9421497999999999,5.43,3,5.0,144036.99632525,0.027587890625,0.12646484375,-0.98956298828125
2018-11-24 14:09:07.187 +0200,1917,1543061346.822736,60.172539954129775,24.81056967752502,0.9421497999999999,5.43,3,5.0,144037.05587225,0.03204345703125,0.1187896728515625,-0.9979248046875
2018-11-24 14:09:07.246 +0200,1918,1543061346.822736,60.172539954129775,24.81056967752502,0.9421497999999999,5.43,3,5.0,144037.11541925,0.0189056396484375,0.1241302490234375,-1.006866455078125
2018-11-24 14:09:07.324 +0200,1919,1543061346.822736,60.172539954129775,24.81056967752502,0.9421497999999999,5.43,3,5.0,144037.17496525,0.01629638671875,0.121307373046875,-1.025543212890625
2018-11-24 14:09:07.365 +0200,1920,1543061346.822736,60.172539954129775,24.81056967752502,0.9421497999999999,5.43,3,5.0,144037.234512125,0.0197906494140625,0.1040191650390625,-0.996856689453125
2018-11-24 14:09:07.425 +0200,1921,1543061346.822736,60.172539954129775,24.81056967752502,0.9421497999999999,5.43,3,5.0,144037.294059125,0.0265045166015625,0.1062774658203125,-1.024551391601562
2018-11-24 14:09:07.484 +0200,1922,1543061346.822736,60.172539954129775,24.81056967752502,0.9421497999999999,5.43,3,5.0,144037.353605125,0.0437164306640625,0.1157073974609375,-1.015655517578125
2018-11-24 14:09:07.560 +0200,1923,1543061346.822736,60.172539954129775,24.81056967752502,0.9421497999999999,5.43,3,5.0,144037.413152125,-0.0130615234375,0.1009979248046875,-0.98138427734375
2018-11-24 14:09:07.604 +0200,1924,1543061346.822736,60.172539954129775,24.81056967752502,0.9421497999999999,5.43,3,5.0,144037.472698125,0.0270233154296875,0.101226806640625,-0.9858245849609376
2018-11-24 14:09:07.663 +0200,1925,1543061346.822736,60.172539954129775,24.81056967752502,0.9421497999999999,5.43,3,5.0,144037.532245125,0.0145721435546875,0.1163177490234375,-0.984771728515625
